Object_Name	Object_Type
ES Onshore 899 41.0 -5.0 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 899 41.0 -5.0 85M Generator LWST	Generator
ES Onshore 899 41.0 -5.0 85M Generator LWST Hub Height	Variable
ES Onshore 899 41.0 -5.0 85M Generator LWST CRF	Variable
ES Onshore 899 41.0 -5.0 85M Generator NWST	Generator
ES Onshore 899 41.0 -5.0 85M Generator NWST Hub Height	Variable
ES Onshore 899 41.0 -5.0 85M Generator NWST CRF	Variable
ES Onshore 899 41.0 -5.0 85M Generator HWST	Generator
ES Onshore 899 41.0 -5.0 85M Generator HWST Hub Height	Variable
ES Onshore 899 41.0 -5.0 85M Generator HWST CRF	Variable
ES Onshore 899 41.0 -5.0 85M Windspeed	Variable
ES Onshore 899 41.0 -5.0 85M HHxWS	Variable
ES Onshore 899 41.0 -5.0 85M HHxWSc	Variable
ES Onshore 899 41.0 -5.0 85M HHc	Variable
ES Onshore 899 41.0 -5.0 85M WSc	Variable
ES Onshore 899 41.0 -5.0 85M HHxWSc+HHc	Variable
ES Onshore 899 41.0 -5.0 85M HHxWSc+HHc+WSc	Variable
ES Onshore 899 41.0 -5.0 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 899 41.0 -5.0 100M Generator LWST	Generator
ES Onshore 899 41.0 -5.0 100M Generator LWST Hub Height	Variable
ES Onshore 899 41.0 -5.0 100M Generator LWST CRF	Variable
ES Onshore 899 41.0 -5.0 100M Generator NWST	Generator
ES Onshore 899 41.0 -5.0 100M Generator NWST Hub Height	Variable
ES Onshore 899 41.0 -5.0 100M Generator NWST CRF	Variable
ES Onshore 899 41.0 -5.0 100M Generator HWST	Generator
ES Onshore 899 41.0 -5.0 100M Generator HWST Hub Height	Variable
ES Onshore 899 41.0 -5.0 100M Generator HWST CRF	Variable
ES Onshore 899 41.0 -5.0 100M Windspeed	Variable
ES Onshore 899 41.0 -5.0 100M HHxWS	Variable
ES Onshore 899 41.0 -5.0 100M HHxWSc	Variable
ES Onshore 899 41.0 -5.0 100M HHc	Variable
ES Onshore 899 41.0 -5.0 100M WSc	Variable
ES Onshore 899 41.0 -5.0 100M HHxWSc+HHc	Variable
ES Onshore 899 41.0 -5.0 100M HHxWSc+HHc+WSc	Variable
ES Onshore 899 41.0 -5.0 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 899 41.0 -5.0 Windspeed	Variable
ES Onshore 899 41.0 -5.0 File	DataSource
ES Onshore 899 41.0 -5.0 TS	DBTimeSeries
ES Onshore 906 41.0 -0.625 WSc	Variable
ES Onshore 906 41.0 -0.625 Base Wind Speed	Variable
ES Onshore 906 41.0 -0.625 70M Generator LWST	Generator
ES Onshore 906 41.0 -0.625 70M Generator LWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 70M Generator LWST CRF	Variable
ES Onshore 906 41.0 -0.625 70M Generator NWST	Generator
ES Onshore 906 41.0 -0.625 70M Generator NWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 70M Generator NWST CRF	Variable
ES Onshore 906 41.0 -0.625 70M Generator HWST	Generator
ES Onshore 906 41.0 -0.625 70M Generator HWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 70M Generator HWST CRF	Variable
ES Onshore 906 41.0 -0.625 70M Windspeed	Variable
ES Onshore 906 41.0 -0.625 70M HHxWS	Variable
ES Onshore 906 41.0 -0.625 70M HHxWSc	Variable
ES Onshore 906 41.0 -0.625 70M HHc	Variable
ES Onshore 906 41.0 -0.625 70M WSc	Variable
ES Onshore 906 41.0 -0.625 70M HHxWSc+HHc	Variable
ES Onshore 906 41.0 -0.625 70M HHxWSc+HHc+WSc	Variable
ES Onshore 906 41.0 -0.625 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 906 41.0 -0.625 85M Generator LWST	Generator
ES Onshore 906 41.0 -0.625 85M Generator LWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 85M Generator LWST CRF	Variable
ES Onshore 906 41.0 -0.625 85M Generator NWST	Generator
ES Onshore 906 41.0 -0.625 85M Generator NWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 85M Generator NWST CRF	Variable
ES Onshore 906 41.0 -0.625 85M Generator HWST	Generator
ES Onshore 906 41.0 -0.625 85M Generator HWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 85M Generator HWST CRF	Variable
ES Onshore 906 41.0 -0.625 85M Windspeed	Variable
ES Onshore 906 41.0 -0.625 85M HHxWS	Variable
ES Onshore 906 41.0 -0.625 85M HHxWSc	Variable
ES Onshore 906 41.0 -0.625 85M HHc	Variable
ES Onshore 906 41.0 -0.625 85M WSc	Variable
ES Onshore 906 41.0 -0.625 85M HHxWSc+HHc	Variable
ES Onshore 906 41.0 -0.625 85M HHxWSc+HHc+WSc	Variable
ES Onshore 906 41.0 -0.625 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 906 41.0 -0.625 100M Generator LWST	Generator
ES Onshore 906 41.0 -0.625 100M Generator LWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 100M Generator LWST CRF	Variable
ES Onshore 906 41.0 -0.625 100M Generator NWST	Generator
ES Onshore 906 41.0 -0.625 100M Generator NWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 100M Generator NWST CRF	Variable
ES Onshore 906 41.0 -0.625 100M Generator HWST	Generator
ES Onshore 906 41.0 -0.625 100M Generator HWST Hub Height	Variable
ES Onshore 906 41.0 -0.625 100M Generator HWST CRF	Variable
ES Onshore 906 41.0 -0.625 100M Windspeed	Variable
ES Onshore 906 41.0 -0.625 100M HHxWS	Variable
ES Onshore 906 41.0 -0.625 100M HHxWSc	Variable
ES Onshore 906 41.0 -0.625 100M HHc	Variable
ES Onshore 906 41.0 -0.625 100M WSc	Variable
ES Onshore 906 41.0 -0.625 100M HHxWSc+HHc	Variable
ES Onshore 906 41.0 -0.625 100M HHxWSc+HHc+WSc	Variable
ES Onshore 906 41.0 -0.625 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 906 41.0 -0.625 Windspeed	Variable
ES Onshore 906 41.0 -0.625 File	DataSource
ES Onshore 906 41.0 -0.625 TS	DBTimeSeries
ES Onshore 908 41.0 0.625 WSc	Variable
ES Onshore 908 41.0 0.625 Base Wind Speed	Variable
ES Onshore 908 41.0 0.625 70M Generator LWST	Generator
ES Onshore 908 41.0 0.625 70M Generator LWST Hub Height	Variable
ES Onshore 908 41.0 0.625 70M Generator LWST CRF	Variable
ES Onshore 908 41.0 0.625 70M Generator NWST	Generator
ES Onshore 908 41.0 0.625 70M Generator NWST Hub Height	Variable
ES Onshore 908 41.0 0.625 70M Generator NWST CRF	Variable
ES Onshore 908 41.0 0.625 70M Generator HWST	Generator
ES Onshore 908 41.0 0.625 70M Generator HWST Hub Height	Variable
ES Onshore 908 41.0 0.625 70M Generator HWST CRF	Variable
ES Onshore 908 41.0 0.625 70M Windspeed	Variable
ES Onshore 908 41.0 0.625 70M HHxWS	Variable
ES Onshore 908 41.0 0.625 70M HHxWSc	Variable
ES Onshore 908 41.0 0.625 70M HHc	Variable
ES Onshore 908 41.0 0.625 70M WSc	Variable
ES Onshore 908 41.0 0.625 70M HHxWSc+HHc	Variable
ES Onshore 908 41.0 0.625 70M HHxWSc+HHc+WSc	Variable
ES Onshore 908 41.0 0.625 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 908 41.0 0.625 85M Generator LWST	Generator
ES Onshore 908 41.0 0.625 85M Generator LWST Hub Height	Variable
ES Onshore 908 41.0 0.625 85M Generator LWST CRF	Variable
ES Onshore 908 41.0 0.625 85M Generator NWST	Generator
ES Onshore 908 41.0 0.625 85M Generator NWST Hub Height	Variable
ES Onshore 908 41.0 0.625 85M Generator NWST CRF	Variable
ES Onshore 908 41.0 0.625 85M Generator HWST	Generator
ES Onshore 908 41.0 0.625 85M Generator HWST Hub Height	Variable
ES Onshore 908 41.0 0.625 85M Generator HWST CRF	Variable
ES Onshore 908 41.0 0.625 85M Windspeed	Variable
ES Onshore 908 41.0 0.625 85M HHxWS	Variable
ES Onshore 908 41.0 0.625 85M HHxWSc	Variable
ES Onshore 908 41.0 0.625 85M HHc	Variable
ES Onshore 908 41.0 0.625 85M WSc	Variable
ES Onshore 908 41.0 0.625 85M HHxWSc+HHc	Variable
ES Onshore 908 41.0 0.625 85M HHxWSc+HHc+WSc	Variable
ES Onshore 908 41.0 0.625 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 908 41.0 0.625 100M Generator LWST	Generator
ES Onshore 908 41.0 0.625 100M Generator LWST Hub Height	Variable
ES Onshore 908 41.0 0.625 100M Generator LWST CRF	Variable
ES Onshore 908 41.0 0.625 100M Generator NWST	Generator
ES Onshore 908 41.0 0.625 100M Generator NWST Hub Height	Variable
ES Onshore 908 41.0 0.625 100M Generator NWST CRF	Variable
ES Onshore 908 41.0 0.625 100M Generator HWST	Generator
ES Onshore 908 41.0 0.625 100M Generator HWST Hub Height	Variable
ES Onshore 908 41.0 0.625 100M Generator HWST CRF	Variable
ES Onshore 908 41.0 0.625 100M Windspeed	Variable
ES Onshore 908 41.0 0.625 100M HHxWS	Variable
ES Onshore 908 41.0 0.625 100M HHxWSc	Variable
ES Onshore 908 41.0 0.625 100M HHc	Variable
ES Onshore 908 41.0 0.625 100M WSc	Variable
ES Onshore 908 41.0 0.625 100M HHxWSc+HHc	Variable
ES Onshore 908 41.0 0.625 100M HHxWSc+HHc+WSc	Variable
ES Onshore 908 41.0 0.625 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 908 41.0 0.625 Windspeed	Variable
ES Onshore 908 41.0 0.625 File	DataSource
ES Onshore 908 41.0 0.625 TS	DBTimeSeries
ES Onshore 98 36.5 -5.0 WSc	Variable
ES Onshore 98 36.5 -5.0 Base Wind Speed	Variable
ES Onshore 98 36.5 -5.0 70M Generator LWST	Generator
ES Onshore 98 36.5 -5.0 70M Generator LWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 70M Generator LWST CRF	Variable
ES Onshore 98 36.5 -5.0 70M Generator NWST	Generator
ES Onshore 98 36.5 -5.0 70M Generator NWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 70M Generator NWST CRF	Variable
ES Onshore 98 36.5 -5.0 70M Generator HWST	Generator
ES Onshore 98 36.5 -5.0 70M Generator HWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 70M Generator HWST CRF	Variable
ES Onshore 98 36.5 -5.0 70M Windspeed	Variable
ES Onshore 98 36.5 -5.0 70M HHxWS	Variable
ES Onshore 98 36.5 -5.0 70M HHxWSc	Variable
ES Onshore 98 36.5 -5.0 70M HHc	Variable
ES Onshore 98 36.5 -5.0 70M WSc	Variable
ES Onshore 98 36.5 -5.0 70M HHxWSc+HHc	Variable
ES Onshore 98 36.5 -5.0 70M HHxWSc+HHc+WSc	Variable
ES Onshore 98 36.5 -5.0 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 98 36.5 -5.0 85M Generator LWST	Generator
ES Onshore 98 36.5 -5.0 85M Generator LWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 85M Generator LWST CRF	Variable
ES Onshore 98 36.5 -5.0 85M Generator NWST	Generator
ES Onshore 98 36.5 -5.0 85M Generator NWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 85M Generator NWST CRF	Variable
ES Onshore 98 36.5 -5.0 85M Generator HWST	Generator
ES Onshore 98 36.5 -5.0 85M Generator HWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 85M Generator HWST CRF	Variable
ES Onshore 98 36.5 -5.0 85M Windspeed	Variable
ES Onshore 98 36.5 -5.0 85M HHxWS	Variable
ES Onshore 98 36.5 -5.0 85M HHxWSc	Variable
ES Onshore 98 36.5 -5.0 85M HHc	Variable
ES Onshore 98 36.5 -5.0 85M WSc	Variable
ES Onshore 98 36.5 -5.0 85M HHxWSc+HHc	Variable
ES Onshore 98 36.5 -5.0 85M HHxWSc+HHc+WSc	Variable
ES Onshore 98 36.5 -5.0 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 98 36.5 -5.0 100M Generator LWST	Generator
ES Onshore 98 36.5 -5.0 100M Generator LWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 100M Generator LWST CRF	Variable
ES Onshore 98 36.5 -5.0 100M Generator NWST	Generator
ES Onshore 98 36.5 -5.0 100M Generator NWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 100M Generator NWST CRF	Variable
ES Onshore 98 36.5 -5.0 100M Generator HWST	Generator
ES Onshore 98 36.5 -5.0 100M Generator HWST Hub Height	Variable
ES Onshore 98 36.5 -5.0 100M Generator HWST CRF	Variable
ES Onshore 98 36.5 -5.0 100M Windspeed	Variable
ES Onshore 98 36.5 -5.0 100M HHxWS	Variable
ES Onshore 98 36.5 -5.0 100M HHxWSc	Variable
ES Onshore 98 36.5 -5.0 100M HHc	Variable
ES Onshore 98 36.5 -5.0 100M WSc	Variable
ES Onshore 98 36.5 -5.0 100M HHxWSc+HHc	Variable
ES Onshore 98 36.5 -5.0 100M HHxWSc+HHc+WSc	Variable
ES Onshore 98 36.5 -5.0 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 98 36.5 -5.0 Windspeed	Variable
ES Onshore 98 36.5 -5.0 File	DataSource
ES Onshore 98 36.5 -5.0 TS	DBTimeSeries
ES Onshore 991 41.5 -3.125 WSc	Variable
ES Onshore 991 41.5 -3.125 Base Wind Speed	Variable
ES Onshore 991 41.5 -3.125 70M Generator LWST	Generator
ES Onshore 991 41.5 -3.125 70M Generator LWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 70M Generator LWST CRF	Variable
ES Onshore 991 41.5 -3.125 70M Generator NWST	Generator
ES Onshore 991 41.5 -3.125 70M Generator NWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 70M Generator NWST CRF	Variable
ES Onshore 991 41.5 -3.125 70M Generator HWST	Generator
ES Onshore 991 41.5 -3.125 70M Generator HWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 70M Generator HWST CRF	Variable
ES Onshore 991 41.5 -3.125 70M Windspeed	Variable
ES Onshore 991 41.5 -3.125 70M HHxWS	Variable
ES Onshore 991 41.5 -3.125 70M HHxWSc	Variable
ES Onshore 991 41.5 -3.125 70M HHc	Variable
ES Onshore 991 41.5 -3.125 70M WSc	Variable
ES Onshore 991 41.5 -3.125 70M HHxWSc+HHc	Variable
ES Onshore 991 41.5 -3.125 70M HHxWSc+HHc+WSc	Variable
ES Onshore 991 41.5 -3.125 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 991 41.5 -3.125 85M Generator LWST	Generator
ES Onshore 991 41.5 -3.125 85M Generator LWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 85M Generator LWST CRF	Variable
ES Onshore 991 41.5 -3.125 85M Generator NWST	Generator
ES Onshore 991 41.5 -3.125 85M Generator NWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 85M Generator NWST CRF	Variable
ES Onshore 991 41.5 -3.125 85M Generator HWST	Generator
ES Onshore 991 41.5 -3.125 85M Generator HWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 85M Generator HWST CRF	Variable
ES Onshore 991 41.5 -3.125 85M Windspeed	Variable
ES Onshore 991 41.5 -3.125 85M HHxWS	Variable
ES Onshore 991 41.5 -3.125 85M HHxWSc	Variable
ES Onshore 991 41.5 -3.125 85M HHc	Variable
ES Onshore 991 41.5 -3.125 85M WSc	Variable
ES Onshore 991 41.5 -3.125 85M HHxWSc+HHc	Variable
ES Onshore 991 41.5 -3.125 85M HHxWSc+HHc+WSc	Variable
ES Onshore 991 41.5 -3.125 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 991 41.5 -3.125 100M Generator LWST	Generator
ES Onshore 991 41.5 -3.125 100M Generator LWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 100M Generator LWST CRF	Variable
ES Onshore 991 41.5 -3.125 100M Generator NWST	Generator
ES Onshore 991 41.5 -3.125 100M Generator NWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 100M Generator NWST CRF	Variable
ES Onshore 991 41.5 -3.125 100M Generator HWST	Generator
ES Onshore 991 41.5 -3.125 100M Generator HWST Hub Height	Variable
ES Onshore 991 41.5 -3.125 100M Generator HWST CRF	Variable
ES Onshore 991 41.5 -3.125 100M Windspeed	Variable
ES Onshore 991 41.5 -3.125 100M HHxWS	Variable
ES Onshore 991 41.5 -3.125 100M HHxWSc	Variable
ES Onshore 991 41.5 -3.125 100M HHc	Variable
ES Onshore 991 41.5 -3.125 100M WSc	Variable
ES Onshore 991 41.5 -3.125 100M HHxWSc+HHc	Variable
ES Onshore 991 41.5 -3.125 100M HHxWSc+HHc+WSc	Variable
ES Onshore 991 41.5 -3.125 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 991 41.5 -3.125 Windspeed	Variable
ES Onshore 991 41.5 -3.125 File	DataSource
ES Onshore 991 41.5 -3.125 TS	DBTimeSeries
ES Onshore 994 41.5 -1.25 WSc	Variable
ES Onshore 994 41.5 -1.25 Base Wind Speed	Variable
ES Onshore 994 41.5 -1.25 70M Generator LWST	Generator
ES Onshore 994 41.5 -1.25 70M Generator LWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 70M Generator LWST CRF	Variable
ES Onshore 994 41.5 -1.25 70M Generator NWST	Generator
ES Onshore 994 41.5 -1.25 70M Generator NWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 70M Generator NWST CRF	Variable
ES Onshore 994 41.5 -1.25 70M Generator HWST	Generator
ES Onshore 994 41.5 -1.25 70M Generator HWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 70M Generator HWST CRF	Variable
ES Onshore 994 41.5 -1.25 70M Windspeed	Variable
ES Onshore 994 41.5 -1.25 70M HHxWS	Variable
ES Onshore 994 41.5 -1.25 70M HHxWSc	Variable
ES Onshore 994 41.5 -1.25 70M HHc	Variable
ES Onshore 994 41.5 -1.25 70M WSc	Variable
ES Onshore 994 41.5 -1.25 70M HHxWSc+HHc	Variable
ES Onshore 994 41.5 -1.25 70M HHxWSc+HHc+WSc	Variable
ES Onshore 994 41.5 -1.25 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 994 41.5 -1.25 85M Generator LWST	Generator
ES Onshore 994 41.5 -1.25 85M Generator LWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 85M Generator LWST CRF	Variable
ES Onshore 994 41.5 -1.25 85M Generator NWST	Generator
ES Onshore 994 41.5 -1.25 85M Generator NWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 85M Generator NWST CRF	Variable
ES Onshore 994 41.5 -1.25 85M Generator HWST	Generator
ES Onshore 994 41.5 -1.25 85M Generator HWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 85M Generator HWST CRF	Variable
ES Onshore 994 41.5 -1.25 85M Windspeed	Variable
ES Onshore 994 41.5 -1.25 85M HHxWS	Variable
ES Onshore 994 41.5 -1.25 85M HHxWSc	Variable
ES Onshore 994 41.5 -1.25 85M HHc	Variable
ES Onshore 994 41.5 -1.25 85M WSc	Variable
ES Onshore 994 41.5 -1.25 85M HHxWSc+HHc	Variable
ES Onshore 994 41.5 -1.25 85M HHxWSc+HHc+WSc	Variable
ES Onshore 994 41.5 -1.25 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 994 41.5 -1.25 100M Generator LWST	Generator
ES Onshore 994 41.5 -1.25 100M Generator LWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 100M Generator LWST CRF	Variable
ES Onshore 994 41.5 -1.25 100M Generator NWST	Generator
ES Onshore 994 41.5 -1.25 100M Generator NWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 100M Generator NWST CRF	Variable
ES Onshore 994 41.5 -1.25 100M Generator HWST	Generator
ES Onshore 994 41.5 -1.25 100M Generator HWST Hub Height	Variable
ES Onshore 994 41.5 -1.25 100M Generator HWST CRF	Variable
ES Onshore 994 41.5 -1.25 100M Windspeed	Variable
ES Onshore 994 41.5 -1.25 100M HHxWS	Variable
ES Onshore 994 41.5 -1.25 100M HHxWSc	Variable
ES Onshore 994 41.5 -1.25 100M HHc	Variable
ES Onshore 994 41.5 -1.25 100M WSc	Variable
ES Onshore 994 41.5 -1.25 100M HHxWSc+HHc	Variable
ES Onshore 994 41.5 -1.25 100M HHxWSc+HHc+WSc	Variable
ES Onshore 994 41.5 -1.25 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 994 41.5 -1.25 Windspeed	Variable
ES Onshore 994 41.5 -1.25 File	DataSource
ES Onshore 994 41.5 -1.25 TS	DBTimeSeries
ES Onshore 996 41.5 0.0 WSc	Variable
ES Onshore 996 41.5 0.0 Base Wind Speed	Variable
ES Onshore 996 41.5 0.0 70M Generator LWST	Generator
ES Onshore 996 41.5 0.0 70M Generator LWST Hub Height	Variable
ES Onshore 996 41.5 0.0 70M Generator LWST CRF	Variable
ES Onshore 996 41.5 0.0 70M Generator NWST	Generator
ES Onshore 996 41.5 0.0 70M Generator NWST Hub Height	Variable
ES Onshore 996 41.5 0.0 70M Generator NWST CRF	Variable
ES Onshore 996 41.5 0.0 70M Generator HWST	Generator
ES Onshore 996 41.5 0.0 70M Generator HWST Hub Height	Variable
ES Onshore 996 41.5 0.0 70M Generator HWST CRF	Variable
ES Onshore 996 41.5 0.0 70M Windspeed	Variable
ES Onshore 996 41.5 0.0 70M HHxWS	Variable
ES Onshore 996 41.5 0.0 70M HHxWSc	Variable
ES Onshore 996 41.5 0.0 70M HHc	Variable
ES Onshore 996 41.5 0.0 70M WSc	Variable
ES Onshore 996 41.5 0.0 70M HHxWSc+HHc	Variable
ES Onshore 996 41.5 0.0 70M HHxWSc+HHc+WSc	Variable
ES Onshore 996 41.5 0.0 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 996 41.5 0.0 85M Generator LWST	Generator
ES Onshore 996 41.5 0.0 85M Generator LWST Hub Height	Variable
ES Onshore 996 41.5 0.0 85M Generator LWST CRF	Variable
ES Onshore 996 41.5 0.0 85M Generator NWST	Generator
ES Onshore 996 41.5 0.0 85M Generator NWST Hub Height	Variable
ES Onshore 996 41.5 0.0 85M Generator NWST CRF	Variable
ES Onshore 996 41.5 0.0 85M Generator HWST	Generator
ES Onshore 996 41.5 0.0 85M Generator HWST Hub Height	Variable
ES Onshore 996 41.5 0.0 85M Generator HWST CRF	Variable
ES Onshore 996 41.5 0.0 85M Windspeed	Variable
ES Onshore 996 41.5 0.0 85M HHxWS	Variable
ES Onshore 996 41.5 0.0 85M HHxWSc	Variable
ES Onshore 996 41.5 0.0 85M HHc	Variable
ES Onshore 996 41.5 0.0 85M WSc	Variable
ES Onshore 996 41.5 0.0 85M HHxWSc+HHc	Variable
ES Onshore 996 41.5 0.0 85M HHxWSc+HHc+WSc	Variable
ES Onshore 996 41.5 0.0 85M HHxWSc+HHc+WSc+C	Variable
ES Onshore 996 41.5 0.0 100M Generator LWST	Generator
ES Onshore 996 41.5 0.0 100M Generator LWST Hub Height	Variable
ES Onshore 996 41.5 0.0 100M Generator LWST CRF	Variable
ES Onshore 996 41.5 0.0 100M Generator NWST	Generator
ES Onshore 996 41.5 0.0 100M Generator NWST Hub Height	Variable
ES Onshore 996 41.5 0.0 100M Generator NWST CRF	Variable
ES Onshore 996 41.5 0.0 100M Generator HWST	Generator
ES Onshore 996 41.5 0.0 100M Generator HWST Hub Height	Variable
ES Onshore 996 41.5 0.0 100M Generator HWST CRF	Variable
ES Onshore 996 41.5 0.0 100M Windspeed	Variable
ES Onshore 996 41.5 0.0 100M HHxWS	Variable
ES Onshore 996 41.5 0.0 100M HHxWSc	Variable
ES Onshore 996 41.5 0.0 100M HHc	Variable
ES Onshore 996 41.5 0.0 100M WSc	Variable
ES Onshore 996 41.5 0.0 100M HHxWSc+HHc	Variable
ES Onshore 996 41.5 0.0 100M HHxWSc+HHc+WSc	Variable
ES Onshore 996 41.5 0.0 100M HHxWSc+HHc+WSc+C	Variable
ES Onshore 996 41.5 0.0 Windspeed	Variable
ES Onshore 996 41.5 0.0 File	DataSource
ES Onshore 996 41.5 0.0 TS	DBTimeSeries
ES Onshore 998 41.5 1.25 WSc	Variable
ES Onshore 998 41.5 1.25 Base Wind Speed	Variable
ES Onshore 998 41.5 1.25 70M Generator LWST	Generator
ES Onshore 998 41.5 1.25 70M Generator LWST Hub Height	Variable
ES Onshore 998 41.5 1.25 70M Generator LWST CRF	Variable
ES Onshore 998 41.5 1.25 70M Generator NWST	Generator
ES Onshore 998 41.5 1.25 70M Generator NWST Hub Height	Variable
ES Onshore 998 41.5 1.25 70M Generator NWST CRF	Variable
ES Onshore 998 41.5 1.25 70M Generator HWST	Generator
ES Onshore 998 41.5 1.25 70M Generator HWST Hub Height	Variable
ES Onshore 998 41.5 1.25 70M Generator HWST CRF	Variable
ES Onshore 998 41.5 1.25 70M Windspeed	Variable
ES Onshore 998 41.5 1.25 70M HHxWS	Variable
ES Onshore 998 41.5 1.25 70M HHxWSc	Variable
ES Onshore 998 41.5 1.25 70M HHc	Variable
ES Onshore 998 41.5 1.25 70M WSc	Variable
ES Onshore 998 41.5 1.25 70M HHxWSc+HHc	Variable
ES Onshore 998 41.5 1.25 70M HHxWSc+HHc+WSc	Variable
ES Onshore 998 41.5 1.25 70M HHxWSc+HHc+WSc+C	Variable
ES Onshore 998 41.5 1.25 85M Generator LWST	Generator
ES Onshore 998 41.5 1.25 85M Generator LWST Hub Height	Variable
ES Onshore 998 41.5 1.25 85M Generator LWST CRF	Variable
ES Onshore 998 41.5 1.25 85M Generator NWST	Generator
ES Onshore 998 41.5 1.25 85M Generator NWST Hub Height	Variable
ES Onshore 998 41.5 1.25 85M Generator NWST CRF	Variable
ES Onshore 998 41.5 1.25 85M Generator HWST	Generator
ES Onshore 998 41.5 1.25 85M Generator HWST Hub Height	Variable
